Timestamp,Ticker,Amount,Date of Pay,Type
1/5/2026,PLTY,0.592,11/28/2025,Backfill
1/5/2026,PLTY,0.73,11/20/2025,Backfill
1/5/2026,PLTY,0.834,11/13/2025,Backfill
1/5/2026,PLTY,1.219,11/6/2025,Backfill
1/5/2026,PLTY,1.246,10/30/2025,Backfill
1/5/2026,PLTY,0.737,10/23/2025,Backfill
1/5/2026,PLTY,0.741,10/16/2025,Backfill
1/5/2026,PLTY,3.285,10/9/2025,Backfill
1/5/2026,PLTY,2.441,9/11/2025,Backfill
1/5/2026,PLTY,7.492,8/14/2025,Backfill
1/5/2026,PLTY,2.56,7/17/2025,Backfill
1/5/2026,PLTY,3.26,6/20/2025,Backfill
1/5/2026,PLTY,7.044,5/22/2025,Backfill
1/5/2026,PLTY,4.656,4/24/2025,Backfill
1/5/2026,PLTY,5.326,3/27/2025,Backfill
1/5/2026,PLTY,5.938,2/27/2025,Backfill
1/5/2026,PLTY,2.983,1/30/2025,Backfill
1/5/2026,PLTY,3.589,1/3/2025,Backfill
1/5/2026,PLTY,3.348,12/5/2024,Backfill
1/5/2026,PLTY,2.201,11/7/2024,Backfill
1/5/2026,MARO,0.129,1/2/2026,Backfill
1/5/2026,MARO,0.144,12/26/2025,Backfill
1/5/2026,MARO,0.058,12/18/2025,Backfill
1/5/2026,MARO,0.164,12/11/2025,Backfill
1/5/2026,MARO,0.244,12/4/2025,Backfill
1/5/2026,MARO,0.19,11/28/2025,Backfill
1/5/2026,MARO,0.217,11/20/2025,Backfill
1/5/2026,MARO,0.267,11/13/2025,Backfill
1/5/2026,MARO,0.295,11/6/2025,Backfill
1/5/2026,MARO,0.338,10/30/2025,Backfill
1/5/2026,MARO,0.363,10/23/2025,Backfill
1/5/2026,MARO,0.304,10/16/2025,Backfill
1/5/2026,MARO,1.577,10/9/2025,Backfill
1/5/2026,MARO,0.938,9/11/2025,Backfill
1/5/2026,MARO,1.004,8/14/2025,Backfill
1/5/2026,MARO,2.372,7/17/2025,Backfill
1/5/2026,MARO,1.207,6/20/2025,Backfill
1/5/2026,MARO,1.973,5/22/2025,Backfill
1/5/2026,MARO,1.847,4/24/2025,Backfill
1/5/2026,MARO,1.478,3/27/2025,Backfill
1/5/2026,MARO,1.558,2/27/2025,Backfill
1/5/2026,MARO,2.1,1/30/2025,Backfill
1/5/2026,MARO,2.495,1/3/2025,Backfill
1/5/2026,MSTY,0.409,1/2/2026,Backfill
1/5/2026,MSTY,0.511,12/26/2025,Backfill
1/5/2026,MSTY,0.387,12/18/2025,Backfill
1/5/2026,MSTY,0.586,12/11/2025,Backfill
1/5/2026,MSTY,0.695,12/4/2025,Backfill
1/5/2026,MSTY,0.675,11/28/2025,Backfill
1/5/2026,MSTY,0.74,11/20/2025,Backfill
1/5/2026,MSTY,0.81,11/13/2025,Backfill
1/5/2026,MSTY,0.845,11/6/2025,Backfill
1/5/2026,MSTY,0.96,10/30/2025,Backfill
1/5/2026,MSTY,1.06,10/23/2025,Backfill
1/5/2026,MSTY,3.035,10/16/2025,Backfill
1/5/2026,MSTY,5.055,9/25/2025,Backfill
1/5/2026,MSTY,5.45,8/28/2025,Backfill
1/5/2026,MSTY,5.92,7/31/2025,Backfill
1/5/2026,MSTY,6.19,7/3/2025,Backfill
1/5/2026,MSTY,7.355,6/5/2025,Backfill
1/5/2026,MSTY,11.865,5/8/2025,Backfill
1/5/2026,MSTY,6.68,4/10/2025,Backfill
1/5/2026,MSTY,6.89,3/13/2025,Backfill
1/5/2026,MSTY,10.11,2/13/2025,Backfill
1/5/2026,MSTY,11.395,1/16/2025,Backfill
1/5/2026,MSTY,15.41,12/19/2024,Backfill
1/5/2026,MSTY,22.105,11/21/2024,Backfill
1/5/2026,MSTY,20.99,10/24/2024,Backfill
1/5/2026,MSTY,9.27,9/6/2024,Backfill
1/5/2026,MSTY,9.705,8/7/2024,Backfill
1/5/2026,MSTY,11.66,7/5/2024,Backfill
1/5/2026,MSTY,15.15,6/6/2024,Backfill
1/5/2026,MSTY,12.62,5/6/2024,Backfill
1/5/2026,MSTY,20.645,4/4/2024,Backfill
1/5/2026,TSLY,0.629,12/26/2025,Backfill
1/5/2026,TSLY,0.42,12/18/2025,Backfill
1/5/2026,TSLY,0.424,12/11/2025,Backfill
1/5/2026,TSLY,0.935,12/4/2025,Backfill
1/5/2026,TSLY,0.48,11/28/2025,Backfill
1/5/2026,TSLY,0.445,11/20/2025,Backfill
1/5/2026,TSLY,0.48,11/13/2025,Backfill
1/5/2026,TSLY,0.735,11/6/2025,Backfill
1/5/2026,TSLY,0.565,10/30/2025,Backfill
1/5/2026,TSLY,0.825,10/23/2025,Backfill
1/5/2026,TSLY,0.97,10/16/2025,Backfill
1/5/2026,TSLY,4.01,10/2/2025,Backfill
1/5/2026,TSLY,1.965,9/4/2025,Backfill
1/5/2026,TSLY,1.505,8/7/2025,Backfill
1/5/2026,TSLY,1.935,7/10/2025,Backfill
1/5/2026,TSLY,2.015,6/12/2025,Backfill
1/5/2026,TSLY,3.8,5/15/2025,Backfill
1/5/2026,TSLY,3.3,4/17/2025,Backfill
1/5/2026,TSLY,2.32,3/20/2025,Backfill
1/5/2026,TSLY,2.895,2/20/2025,Backfill
1/5/2026,TSLY,3.585,1/23/2025,Backfill
1/5/2026,TSLY,6.43,12/27/2024,Backfill
1/5/2026,TSLY,6.105,11/29/2024,Backfill
1/5/2026,TSLY,2.995,10/31/2024,Backfill
1/5/2026,TSLY,5.475,10/3/2024,Backfill
1/5/2026,TSLY,4.095,9/6/2024,Backfill
1/5/2026,TSLY,4.83,8/7/2024,Backfill
1/5/2026,TSLY,5.02,7/5/2024,Backfill
1/5/2026,TSLY,3.225,6/6/2024,Backfill
1/5/2026,TSLY,3.47,5/6/2024,Backfill
1/5/2026,TSLY,3.42,4/4/2024,Backfill
1/5/2026,TSLY,4.055,3/6/2024,Backfill
1/5/2026,TSLY,4.05,2/7/2024,Backfill
1/5/2026,TSLY,5.57,1/5/2024,Backfill
1/5/2026,TSLY,6.04,12/7/2023,Backfill
1/5/2026,TSLY,5.85,11/8/2023,Backfill
1/5/2026,TSLY,5.77,10/6/2023,Backfill
1/5/2026,TSLY,5.85,9/8/2023,Backfill
1/5/2026,TSLY,8.3,8/4/2023,Backfill
1/5/2026,TSLY,10.66,7/7/2023,Backfill
1/5/2026,TSLY,8.03,6/7/2023,Backfill
1/5/2026,TSLY,4.4,5/5/2023,Backfill
1/5/2026,TSLY,8.29,4/6/2023,Backfill
1/5/2026,TSLY,9.02,3/8/2023,Backfill
1/5/2026,TSLY,9.03,2/8/2023,Backfill
1/5/2026,TSLY,9.99,1/10/2023,Backfill
1/5/2026,HIYY,0.315,1/2/2026,Backfill
1/5/2026,HIYY,0.357,12/26/2025,Backfill
1/5/2026,HIYY,0.233,12/18/2025,Backfill
1/5/2026,HIYY,0.255,12/11/2025,Backfill
1/5/2026,HIYY,0.675,12/4/2025,Backfill
1/5/2026,HIYY,0.522,11/28/2025,Backfill
1/5/2026,HIYY,0.631,11/20/2025,Backfill
1/5/2026,HIYY,0.679,11/13/2025,Backfill
1/5/2026,HIYY,0.59,11/6/2025,Backfill
1/5/2026,HIYY,0.75,10/30/2025,Backfill
1/5/2026,HIYY,0.627,10/23/2025,Backfill
1/5/2026,HIYY,2.063,10/16/2025,Backfill
1/6/2026,ABNY,0.331,1/2/2026,Backfill
1/6/2026,ABNY,0.599,12/26/2025,Backfill
1/6/2026,ABNY,0.319,12/18/2025,Backfill
1/6/2026,ABNY,0.353,12/11/2025,Backfill
1/6/2026,ABNY,0.421,12/4/2025,Backfill
1/6/2026,ABNY,0.455,11/28/2025,Backfill
1/6/2026,ABNY,0.535,11/20/2025,Backfill
1/6/2026,ABNY,0.455,11/13/2025,Backfill
1/6/2026,ABNY,0.29,11/6/2025,Backfill
1/6/2026,ABNY,0.53,10/30/2025,Backfill
1/6/2026,ABNY,0.745,10/23/2025,Backfill
1/6/2026,ABNY,1.1,10/16/2025,Backfill
1/6/2026,ABNY,1.245,9/18/2025,Backfill
1/6/2026,ABNY,1.485,8/21/2025,Backfill
1/6/2026,ABNY,1.875,7/24/2025,Backfill
1/6/2026,ABNY,1.615,6/26/2025,Backfill
1/6/2026,ABNY,1.935,5/29/2025,Backfill
1/6/2026,ABNY,3.01,5/1/2025,Backfill
1/6/2026,ABNY,1.835,4/3/2025,Backfill
1/6/2026,ABNY,2.405,3/6/2025,Backfill
1/6/2026,ABNY,2.015,2/6/2025,Backfill
1/6/2026,ABNY,2.11,1/8/2025,Backfill
1/6/2026,ABNY,1.98,12/12/2024,Backfill
1/6/2026,ABNY,4.315,11/14/2024,Backfill
1/6/2026,ABNY,2.31,9/6/2024,Backfill
1/6/2026,ABNY,3.975,8/7/2024,Backfill
1/6/2026,HOOY,0.573,1/2/2026,Backfill
1/6/2026,HOOY,0.682,12/26/2025,Backfill
1/6/2026,HOOY,0.425,12/18/2025,Backfill
1/6/2026,HOOY,0.725,12/11/2025,Backfill
1/6/2026,HOOY,1.322,12/4/2025,Backfill
1/6/2026,HOOY,0.738,11/28/2025,Backfill
1/6/2026,HOOY,0.79,11/20/2025,Backfill
1/6/2026,HOOY,0.921,11/13/2025,Backfill
1/6/2026,HOOY,1.257,11/6/2025,Backfill
1/6/2026,HOOY,1.343,10/30/2025,Backfill
1/6/2026,HOOY,0.73,10/23/2025,Backfill
1/6/2026,HOOY,5.947,10/16/2025,Backfill
1/6/2026,HOOY,3.864,9/18/2025,Backfill
1/6/2026,HOOY,3.856,8/21/2025,Backfill
1/6/2026,HOOY,6.898,7/24/2025,Backfill
1/6/2026,HOOY,6.503,6/26/2025,Backfill
1/6/2026,HOOY,3.304,5/29/2025,Backfill
1/6/2026,CVNY,0.332,1/2/2026,Backfill
1/6/2026,CVNY,0.451,12/26/2025,Backfill
1/6/2026,CVNY,0.987,12/18/2025,Backfill
1/6/2026,CVNY,0.884,12/11/2025,Backfill
1/6/2026,CVNY,0.886,12/4/2025,Backfill
1/6/2026,CVNY,0.411,11/28/2025,Backfill
1/6/2026,CVNY,0.568,11/20/2025,Backfill
1/6/2026,CVNY,0.432,11/13/2025,Backfill
1/6/2026,CVNY,0.381,11/6/2025,Backfill
1/6/2026,CVNY,0.726,10/30/2025,Backfill
1/6/2026,CVNY,0.408,10/23/2025,Backfill
1/6/2026,CVNY,1.332,10/16/2025,Backfill
1/6/2026,CVNY,1.902,9/18/2025,Backfill
1/6/2026,CVNY,2.559,8/21/2025,Backfill
1/6/2026,CVNY,2.047,7/24/2025,Backfill
1/6/2026,CVNY,1.708,6/26/2025,Backfill
1/6/2026,CVNY,4.566,5/29/2025,Backfill
1/6/2026,CVNY,2.682,5/1/2025,Backfill
1/6/2026,CVNY,2.968,4/3/2025,Backfill
1/6/2026,CVNY,3.915,3/6/2025,Backfill
1/6/2026,AIYY,0.173,1/2/2026,Backfill
1/6/2026,AIYY,0.208,12/26/2025,Backfill
1/6/2026,AIYY,0.275,12/18/2025,Backfill
1/6/2026,AIYY,0.298,12/11/2025,Backfill
1/6/2026,AIYY,0.377,12/4/2025,Backfill
1/6/2026,AIYY,0.27,11/28/2025,Backfill
1/6/2026,AIYY,0.26,11/20/2025,Backfill
1/6/2026,AIYY,0.29,11/13/2025,Backfill
1/6/2026,AIYY,0.3,11/6/2025,Backfill
1/6/2026,AIYY,0.35,10/30/2025,Backfill
1/6/2026,AIYY,0.29,10/23/2025,Backfill
1/6/2026,AIYY,0.9,10/16/2025,Backfill
1/6/2026,AIYY,1.39,9/25/2025,Backfill
1/6/2026,AIYY,1.18,8/28/2025,Backfill
1/6/2026,AIYY,1.81,7/31/2025,Backfill
1/6/2026,AIYY,1.6,7/3/2025,Backfill
1/6/2026,AIYY,3.21,6/5/2025,Backfill
1/6/2026,AIYY,3.25,5/8/2025,Backfill
1/6/2026,AIYY,2.3,4/10/2025,Backfill
1/6/2026,AIYY,3.22,3/13/2025,Backfill
1/6/2026,AIYY,3.71,2/13/2025,Backfill
1/6/2026,AIYY,3.76,1/16/2025,Backfill
1/6/2026,AIYY,8.72,12/19/2024,Backfill
1/6/2026,AIYY,8.6,11/21/2024,Backfill
1/6/2026,AIYY,7.24,10/24/2024,Backfill
1/6/2026,AIYY,3.6,9/6/2024,Backfill
1/6/2026,AIYY,3.57,8/7/2024,Backfill
1/6/2026,AIYY,3.97,7/5/2024,Backfill
1/6/2026,AIYY,8.75,6/6/2024,Backfill
1/6/2026,AIYY,4.08,5/6/2024,Backfill
1/6/2026,AIYY,7.25,4/4/2024,Backfill
1/6/2026,AIYY,10.63,3/6/2024,Backfill
1/6/2026,AIYY,4.02,2/7/2024,Backfill
1/6/2026,AIYY,13.49,1/5/2024,Backfill
1/6/2026,GDXY,0.159,1/2/2026,Backfill
1/6/2026,GDXY,0.196,12/26/2025,Backfill
1/6/2026,GDXY,0.181,12/18/2025,Backfill
1/6/2026,GDXY,0.103,12/11/2025,Backfill
1/6/2026,GDXY,0.311,12/4/2025,Backfill
1/6/2026,GDXY,0.125,11/28/2025,Backfill
1/6/2026,GDXY,0.207,11/20/2025,Backfill
1/6/2026,GDXY,0.132,11/13/2025,Backfill
1/6/2026,GDXY,0.132,11/6/2025,Backfill
1/6/2026,GDXY,0.141,10/30/2025,Backfill
1/6/2026,GDXY,0.145,10/23/2025,Backfill
1/6/2026,GDXY,0.113,10/16/2025,Backfill
1/6/2026,GDXY,1.003,10/9/2025,Backfill
1/6/2026,GDXY,0.648,9/11/2025,Backfill
1/6/2026,GDXY,0.61,8/14/2025,Backfill
1/6/2026,GDXY,0.332,7/17/2025,Backfill
1/6/2026,GDXY,0.845,6/20/2025,Backfill
1/6/2026,GDXY,0.374,5/22/2025,Backfill
1/6/2026,GDXY,0.728,4/24/2025,Backfill
1/6/2026,GDXY,0.639,3/27/2025,Backfill
1/6/2026,GDXY,0.442,2/27/2025,Backfill
1/6/2026,GDXY,0.594,1/30/2025,Backfill
1/6/2026,GDXY,0.35,1/3/2025,Backfill
1/6/2026,GDXY,0.378,12/5/2024,Backfill
1/6/2026,GDXY,0.485,11/7/2024,Backfill
1/6/2026,GDXY,0.606,10/10/2024,Backfill
1/6/2026,GDXY,0.601,9/6/2024,Backfill
1/6/2026,GDXY,0.579,8/7/2024,Backfill
1/6/2026,GDXY,0.796,7/5/2024,Backfill
1/6/2026,SMCY,0.095,1/2/2026,Backfill
1/6/2026,SMCY,0.098,12/26/2025,Backfill
1/6/2026,SMCY,0.114,12/18/2025,Backfill
1/6/2026,SMCY,0.141,12/11/2025,Backfill
1/6/2026,SMCY,0.214,12/4/2025,Backfill
1/6/2026,SMCY,0.162,11/28/2025,Backfill
1/6/2026,SMCY,0.195,11/20/2025,Backfill
1/6/2026,SMCY,0.217,11/13/2025,Backfill
1/6/2026,SMCY,0.333,11/6/2025,Backfill
1/6/2026,SMCY,0.259,10/30/2025,Backfill
1/6/2026,SMCY,0.243,10/23/2025,Backfill
1/6/2026,SMCY,0.809,10/16/2025,Backfill
1/6/2026,SMCY,0.915,9/25/2025,Backfill
1/6/2026,SMCY,1.308,8/28/2025,Backfill
1/6/2026,SMCY,1.852,7/31/2025,Backfill
1/6/2026,SMCY,1.61,7/3/2025,Backfill
1/6/2026,SMCY,1.58,6/5/2025,Backfill
1/6/2026,SMCY,1.413,5/8/2025,Backfill
1/6/2026,SMCY,1.501,4/10/2025,Backfill
1/6/2026,SMCY,1.974,3/13/2025,Backfill
1/6/2026,SMCY,2.09,2/13/2025,Backfill
1/6/2026,SMCY,1.722,1/16/2025,Backfill
1/6/2026,SMCY,2.355,12/19/2024,Backfill
1/6/2026,SMCY,2.203,11/21/2024,Backfill
1/6/2026,SMCY,5.354,10/24/2024,Backfill
1/6/2026,AMDY,0.38,1/2/2026,Backfill
1/6/2026,AMDY,0.412,12/26/2025,Backfill
1/6/2026,AMDY,0.427,12/18/2025,Backfill
1/6/2026,AMDY,0.304,12/11/2025,Backfill
1/6/2026,AMDY,0.77,12/4/2025,Backfill
1/6/2026,AMDY,0.55,11/28/2025,Backfill
1/6/2026,AMDY,0.9,11/20/2025,Backfill
1/6/2026,AMDY,0.735,11/13/2025,Backfill
1/6/2026,AMDY,0.605,11/6/2025,Backfill
1/6/2026,AMDY,1.16,10/30/2025,Backfill
1/6/2026,AMDY,0.95,10/23/2025,Backfill
1/6/2026,AMDY,4.75,10/16/2025,Backfill
1/6/2026,AMDY,1.22,9/18/2025,Backfill
1/6/2026,AMDY,2.72,8/21/2025,Backfill
1/6/2026,AMDY,2.83,7/24/2025,Backfill
1/6/2026,AMDY,2.315,6/26/2025,Backfill
1/6/2026,AMDY,2.115,5/29/2025,Backfill
1/6/2026,AMDY,1.685,5/1/2025,Backfill
1/6/2026,AMDY,1.385,4/3/2025,Backfill
1/6/2026,AMDY,1.265,3/6/2025,Backfill
1/6/2026,AMDY,1.905,2/6/2025,Backfill
1/6/2026,AMDY,1.7,1/8/2025,Backfill
1/6/2026,AMDY,1.52,12/12/2024,Backfill
1/6/2026,AMDY,4.07,11/14/2024,Backfill
1/6/2026,AMDY,4.605,10/17/2024,Backfill
1/6/2026,AMDY,4.645,9/6/2024,Backfill
1/6/2026,AMDY,2.155,8/7/2024,Backfill
1/6/2026,AMDY,3.675,7/5/2024,Backfill
1/6/2026,AMDY,4.505,6/6/2024,Backfill
1/6/2026,AMDY,2.555,5/6/2024,Backfill
1/6/2026,AMDY,5.565,4/4/2024,Backfill
1/6/2026,AMDY,6.87,3/6/2024,Backfill
1/6/2026,AMDY,8.37,2/7/2024,Backfill
1/6/2026,AMDY,7.055,1/5/2024,Backfill
1/6/2026,AMDY,2.215,12/7/2023,Backfill
1/6/2026,AMDY,5.59,11/8/2023,Backfill
1/6/2026,GMEY,0.383,1/2/2026,Backfill
1/6/2026,GMEY,0.4,12/26/2025,Backfill
1/6/2026,GMEY,0.487,12/18/2025,Backfill
1/6/2026,GMEY,0.452,12/11/2025,Backfill
1/6/2026,GMEY,1.016,12/4/2025,Backfill
1/6/2026,GMEY,0.51,11/28/2025,Backfill
1/6/2026,GMEY,0.516,11/20/2025,Backfill
1/6/2026,GMEY,0.518,11/13/2025,Backfill
1/6/2026,GMEY,0.491,11/6/2025,Backfill
1/6/2026,GMEY,0.535,10/30/2025,Backfill
1/6/2026,GMEY,0.566,10/23/2025,Backfill
1/6/2026,GMEY,2.239,10/16/2025,Backfill
1/6/2026,DRAY,0.301,1/2/2026,Backfill
1/6/2026,DRAY,0.334,12/26/2025,Backfill
1/6/2026,DRAY,0.433,12/18/2025,Backfill
1/6/2026,DRAY,0.389,12/11/2025,Backfill
1/6/2026,DRAY,0.674,12/4/2025,Backfill
1/6/2026,DRAY,0.558,11/28/2025,Backfill
1/6/2026,DRAY,0.548,11/20/2025,Backfill
1/6/2026,DRAY,0.456,11/13/2025,Backfill
1/6/2026,DRAY,0.365,11/6/2025,Backfill
1/6/2026,DRAY,0.333,10/30/2025,Backfill
1/6/2026,DRAY,0.702,10/23/2025,Backfill
1/6/2026,DRAY,1.535,10/16/2025,Backfill
1/6/2026,DRAY,1.565,9/18/2025,Backfill
1/6/2026,DRAY,2.194,8/21/2025,Backfill
1/6/2026,CONY,0.434,1/2/2026,Backfill
1/6/2026,CONY,0.494,12/26/2025,Backfill
1/6/2026,CONY,0.51,12/18/2025,Backfill
1/6/2026,CONY,0.39,12/11/2025,Backfill
1/6/2026,CONY,1.131,12/4/2025,Backfill
1/6/2026,CONY,0.66,11/28/2025,Backfill
1/6/2026,CONY,0.64,11/20/2025,Backfill
1/6/2026,CONY,0.83,11/13/2025,Backfill
1/6/2026,CONY,0.89,11/6/2025,Backfill
1/6/2026,CONY,1.35,10/30/2025,Backfill
1/6/2026,CONY,0.93,10/23/2025,Backfill
1/6/2026,CONY,3.46,10/16/2025,Backfill
1/6/2026,CONY,4.52,9/18/2025,Backfill
1/6/2026,CONY,3.44,8/21/2025,Backfill
1/6/2026,CONY,7.95,7/24/2025,Backfill
1/6/2026,CONY,5.35,6/26/2025,Backfill
1/6/2026,CONY,7.35,5/29/2025,Backfill
1/6/2026,CONY,6.51,5/1/2025,Backfill
1/6/2026,CONY,4.38,4/3/2025,Backfill
1/6/2026,CONY,5.99,3/6/2025,Backfill
1/6/2026,CONY,10.47,2/6/2025,Backfill
1/6/2026,CONY,8.34,1/8/2025,Backfill
1/6/2026,CONY,13.39,12/12/2024,Backfill
1/6/2026,CONY,20.23,11/14/2024,Backfill
1/6/2026,CONY,11.1,10/17/2024,Backfill
1/6/2026,CONY,10.43,9/6/2024,Backfill
1/6/2026,CONY,10.06,8/7/2024,Backfill
1/6/2026,CONY,15.73,7/5/2024,Backfill
1/6/2026,CONY,16.98,6/6/2024,Backfill
1/6/2026,CONY,22.81,5/6/2024,Backfill
1/6/2026,CONY,27.94,4/4/2024,Backfill
1/6/2026,CONY,16.62,3/6/2024,Backfill
1/6/2026,CONY,10.75,2/7/2024,Backfill
1/6/2026,CONY,26.93,1/5/2024,Backfill
1/6/2026,CONY,24.62,12/7/2023,Backfill
1/6/2026,CONY,10.78,11/8/2023,Backfill
1/6/2026,CONY,12.09,10/6/2023,Backfill
1/6/2026,RBLY,0.257,1/2/2026,Backfill
1/6/2026,RBLY,0.286,12/26/2025,Backfill
1/6/2026,RBLY,0.314,12/18/2025,Backfill
1/6/2026,RBLY,0.356,12/11/2025,Backfill
1/6/2026,RBLY,0.705,12/4/2025,Backfill
1/6/2026,RBLY,0.394,11/28/2025,Backfill
1/6/2026,RBLY,0.414,11/20/2025,Backfill
1/6/2026,RBLY,0.417,11/13/2025,Backfill
1/6/2026,RBLY,0.461,11/6/2025,Backfill
1/6/2026,RBLY,0.51,10/30/2025,Backfill
1/6/2026,RBLY,0.755,10/23/2025,Backfill
1/6/2026,RBLY,1.052,10/16/2025,Backfill
1/6/2026,RBLY,3.015,10/2/2025,Backfill
1/6/2026,RBLY,2.073,9/4/2025,Backfill
1/6/2026,XYZY,0.334,1/2/2026,Backfill
1/6/2026,XYZY,0.331,12/26/2025,Backfill
1/6/2026,XYZY,0.359,12/18/2025,Backfill
1/6/2026,XYZY,0.35,12/11/2025,Backfill
1/6/2026,XYZY,0.681,12/4/2025,Backfill
1/6/2026,XYZY,0.49,11/28/2025,Backfill
1/6/2026,XYZY,0.495,11/20/2025,Backfill
1/6/2026,XYZY,0.515,11/13/2025,Backfill
1/6/2026,XYZY,0.44,11/6/2025,Backfill
1/6/2026,XYZY,0.755,10/30/2025,Backfill
1/6/2026,XYZY,0.53,10/23/2025,Backfill
1/6/2026,XYZY,1.09,10/16/2025,Backfill
1/6/2026,XYZY,1.39,9/25/2025,Backfill
1/6/2026,XYZY,2.165,8/28/2025,Backfill
1/6/2026,XYZY,3.395,7/31/2025,Backfill
1/6/2026,XYZY,2.2,7/3/2025,Backfill
1/6/2026,XYZY,4.365,6/5/2025,Backfill
1/6/2026,XYZY,2.07,5/8/2025,Backfill
1/6/2026,XYZY,2.205,4/10/2025,Backfill
1/6/2026,XYZY,2.505,3/13/2025,Backfill
1/6/2026,XYZY,2.92,2/13/2025,Backfill
1/6/2026,XYZY,3.17,1/16/2025,Backfill
1/6/2026,XYZY,3.27,12/19/2024,Backfill
1/6/2026,XYZY,8.35,11/21/2024,Backfill
1/6/2026,XYZY,5.1,10/24/2024,Backfill
1/6/2026,XYZY,6.38,9/6/2024,Backfill
1/6/2026,XYZY,3.185,8/7/2024,Backfill
1/6/2026,XYZY,3.49,7/5/2024,Backfill
1/6/2026,XYZY,4.82,6/6/2024,Backfill
1/6/2026,XYZY,5.6,5/6/2024,Backfill
1/6/2026,XYZY,3.195,4/4/2024,Backfill
1/6/2026,XYZY,3.27,3/6/2024,Backfill
1/6/2026,XYZY,1.91,2/7/2024,Backfill
1/6/2026,XYZY,8.085,1/5/2024,Backfill
1/6/2026,XYZY,10.73,12/7/2023,Backfill
1/6/2026,XYZY,2.185,11/8/2023,Backfill
1/6/2026,YBIT,0.285,1/2/2026,Backfill
1/6/2026,YBIT,0.301,12/26/2025,Backfill
1/6/2026,YBIT,0.281,12/18/2025,Backfill
1/6/2026,YBIT,0.279,12/11/2025,Backfill
1/6/2026,YBIT,0.694,12/4/2025,Backfill
1/6/2026,YBIT,0.35,11/28/2025,Backfill
1/6/2026,YBIT,0.375,11/20/2025,Backfill
1/6/2026,YBIT,0.38,11/13/2025,Backfill
1/6/2026,YBIT,0.365,11/6/2025,Backfill
1/6/2026,YBIT,0.675,10/30/2025,Backfill
1/6/2026,YBIT,0.405,10/23/2025,Backfill
1/6/2026,YBIT,1.225,10/16/2025,Backfill
1/6/2026,YBIT,1.54,10/2/2025,Backfill
1/6/2026,YBIT,1.385,9/4/2025,Backfill
1/6/2026,YBIT,2.71,8/7/2025,Backfill
1/6/2026,YBIT,1.905,7/10/2025,Backfill
1/6/2026,YBIT,1.655,6/12/2025,Backfill
1/6/2026,YBIT,4.35,5/15/2025,Backfill
1/6/2026,YBIT,2.055,4/17/2025,Backfill
1/6/2026,YBIT,2.18,3/20/2025,Backfill
1/6/2026,YBIT,2.755,2/20/2025,Backfill
1/6/2026,YBIT,3.945,1/23/2025,Backfill
1/6/2026,YBIT,3.545,12/27/2024,Backfill
1/6/2026,YBIT,6.32,11/29/2024,Backfill
1/6/2026,YBIT,3.36,10/31/2024,Backfill
1/6/2026,YBIT,3.99,10/3/2024,Backfill
1/6/2026,YBIT,3.61,9/6/2024,Backfill
1/6/2026,YBIT,3.355,8/7/2024,Backfill
1/6/2026,YBIT,6.08,7/5/2024,Backfill
1/6/2026,YBIT,6.855,6/6/2024,Backfill
1/6/2026,OARK,0.219,1/2/2026,Backfill
1/6/2026,OARK,0.294,12/26/2025,Backfill
1/6/2026,OARK,0.289,12/18/2025,Backfill
1/6/2026,OARK,0.336,12/11/2025,Backfill
1/6/2026,OARK,0.636,12/4/2025,Backfill
1/6/2026,OARK,0.365,11/28/2025,Backfill
1/6/2026,OARK,0.35,11/20/2025,Backfill
1/6/2026,OARK,0.415,11/13/2025,Backfill
1/6/2026,OARK,0.385,11/6/2025,Backfill
1/6/2026,OARK,0.7,10/30/2025,Backfill
1/6/2026,OARK,0.4,10/23/2025,Backfill
1/6/2026,OARK,1.07,10/16/2025,Backfill
1/6/2026,OARK,1.72,10/2/2025,Backfill
1/6/2026,OARK,1.535,9/4/2025,Backfill
1/6/2026,OARK,1.88,8/7/2025,Backfill
1/6/2026,OARK,1.72,7/10/2025,Backfill
1/6/2026,OARK,1.975,6/12/2025,Backfill
1/6/2026,OARK,1.56,5/15/2025,Backfill
1/6/2026,OARK,1.46,4/17/2025,Backfill
1/6/2026,OARK,1.605,3/20/2025,Backfill
1/6/2026,OARK,2.135,2/20/2025,Backfill
1/6/2026,OARK,1.65,1/23/2025,Backfill
1/6/2026,OARK,1.645,12/27/2024,Backfill
1/6/2026,OARK,2.345,11/29/2024,Backfill
1/6/2026,OARK,1.41,10/31/2024,Backfill
1/6/2026,OARK,2.04,10/3/2024,Backfill
1/6/2026,OARK,1.475,9/6/2024,Backfill
1/6/2026,OARK,1.315,8/7/2024,Backfill
1/6/2026,OARK,1.23,7/5/2024,Backfill
1/6/2026,OARK,2.63,5/6/2024,Backfill
1/6/2026,OARK,2.38,4/4/2024,Backfill
1/6/2026,OARK,2.315,3/6/2024,Backfill
1/6/2026,OARK,1.93,2/7/2024,Backfill
1/6/2026,OARK,1.595,1/5/2024,Backfill
1/6/2026,OARK,1.21,12/7/2023,Backfill
1/6/2026,OARK,1.92,11/8/2023,Backfill
1/6/2026,OARK,1.675,10/6/2023,Backfill
1/6/2026,OARK,1.82,9/8/2023,Backfill
1/6/2026,OARK,3.42,8/4/2023,Backfill
1/6/2026,OARK,2.775,7/7/2023,Backfill
